season,event_code,league,zone_id,zone_name,team_id,team_name,college_name,college_logo,robot_id,robot_type,robot_number,eaSmallHitRate,eagHurt,eaKDA,eagKdaScore,matchLargeEnergyActRoundsAvg,gkDamage,gKillCount,eaBigHitRate,eaSnipeCnt,etDartOutpostCnt,etDartFixedCnt,etDartRDFixCnt,etDartRDMoveCnt,eaRadarMarkerTime,eaRadarDebuffDmg,eaExchangeEcon,avgMineTime,avgMineDiff,avgShootNum
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,5552,Guard,7,8.5,226.2,0.6666666666666666/0.0/0.3333333333333333,1.0,,1.7,0.7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,21623,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef,25586,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,248.1,8.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,1425,Infantry,3,24.6,527.8,1.1/1.8/1.7,1.5,0.0,31.1,1.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,1428,Hero,1,34.4,0.0,0.2/0.75/0.15,0.3,,2927.3,0.2,34.4,5.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,1429,Sapper,2,0.0,0.0,0.0/0.65/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,524.7,16.2,2.6,0.0
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,1430,Airplane,6,17.0,1251.2,1.05/0.0/1.2,2.3,,858.0,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,741
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,1431,Guard,7,12.3,376.2,0.55/0.2/0.85,1.2,,39.1,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,21643,Dart,10,0.0,0.0,0.15/0.0/0.0,0.2,,1352.6,0.2,0,0,0,39,5,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,22865,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,316.2,165.2,0.0,0.0,0.0,0.0
